[2017-04-28 13:02:05.842155] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:02:05.846945] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:02:05.853307] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:02:05.861982] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:02:05.864410] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:02:05.869809] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:02:05.875024] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:02:15.825074] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:02:15.834322] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:02:15.840283] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:02:15.845551] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:02:15.851642] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:02:15.857916] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:02:15.861819] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:02:15.872814] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:02:15.876594] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:02:25.825638] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:02:25.835624] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:02:25.844677] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:02:25.849218] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:02:25.854785] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:02:25.862079] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:02:25.864857] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:02:25.874109] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:02:25.879030] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:02:35.826161] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:02:35.836594] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:02:35.843133] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:02:35.847148] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:02:35.853872] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:02:35.865364] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:02:35.866367] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:02:35.872338] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:02:35.877746] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:02:45.827164] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:02:45.866615] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:02:45.876696] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:02:45.918985] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:02:45.922816] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:02:45.926306] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:02:45.929593] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:02:45.934272] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:02:45.938299] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:02:55.827718] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:02:55.851700] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:02:55.854655] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:02:55.867135] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:02:55.871402] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:02:55.877602] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:02:55.881083] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:02:55.882923] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:02:55.887908] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:03:05.828921] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:03:05.851006] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:03:05.854585] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:03:05.867594] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:03:05.877232] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:03:05.880107] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:03:05.883433] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:03:05.887928] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:03:05.892404] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:03:15.828096] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:03:15.850736] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:03:15.855216] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:03:15.868181] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:03:15.870771] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:03:15.876412] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:03:15.881274] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:03:15.884173] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:03:15.889972] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:03:25.829747] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:03:25.852444] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:03:25.857159] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:03:25.869021] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:03:25.874516] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:03:25.878069] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:03:25.883228] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:03:25.885303] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:03:25.890208] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:03:35.829595] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:03:35.854807] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:03:35.860644] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:03:35.868789] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:03:35.875026] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:03:35.884017] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:03:35.887297] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:03:35.889081] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:03:35.894631] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:03:45.829800] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:03:45.851460] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:03:45.858833] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:03:45.871813] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:03:45.878391] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:03:45.887724] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:03:45.891314] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:03:45.893154] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:03:45.898335] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:03:55.829992] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:03:55.853159] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:03:55.858492] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:03:55.870898] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:03:55.878162] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:03:55.885990] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:03:55.888376] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:03:55.890176] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:03:55.894782] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:04:05.830907] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:04:05.855481] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:04:05.860555] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:04:05.871631] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:04:05.879377] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:04:05.891030] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:04:05.892480] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:04:05.897124] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:04:05.900502] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:04:15.831187] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:04:15.857155] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:04:15.861342] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:04:15.875662] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:04:15.881360] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:04:15.887353] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:04:15.895610] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:04:15.897178] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:04:15.903595] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:04:25.831724] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:04:25.857106] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:04:25.860864] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:04:25.873553] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:04:25.879732] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:04:25.888203] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:04:25.894224] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:04:25.897155] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:04:25.902890] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:04:35.832003] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:04:35.858008] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:04:35.862330] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:04:35.873105] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:04:35.879071] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:04:35.886096] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:04:35.893371] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:04:35.895807] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:04:35.901783] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:04:45.832220] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:04:45.858459] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:04:45.863421] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:04:45.876238] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:04:45.882359] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:04:45.891449] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:04:45.896116] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:04:45.903103] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:04:45.905738] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:04:55.832894] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:04:55.857390] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:04:55.863394] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:04:55.874251] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:04:55.879839] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:04:55.886953] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:04:55.897984] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:04:55.900693] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:04:55.904642] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:05:05.836720] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:05:05.860893] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:05:05.865269] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:05:05.879123] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:05:05.887035] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:05:05.891081] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:05:05.896589] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:05:05.899626] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:05:05.904429] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:12:31.558743] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:12:31.570351] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:12:31.573229] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:12:31.578089] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:12:31.581549] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:12:31.583715] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:12:31.585676] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:12:31.587215] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:12:31.588742] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:12:41.559100] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:12:41.564971] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:12:41.568225] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:12:41.580437] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:12:41.581196] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:12:41.586698] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:12:41.588042] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:12:41.589202] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
[2017-04-28 13:12:41.590625] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:12:51.560152] nw_src None nw_dst  10.0.0.1 | packet count 0 | byte count 0
[2017-04-28 13:12:51.571977] nw_src None nw_dst  10.0.0.2 | packet count 0 | byte count 0
[2017-04-28 13:12:51.579197] nw_src None nw_dst  10.0.0.3 | packet count 0 | byte count 0
[2017-04-28 13:12:51.583856] nw_src None nw_dst  10.0.0.4 | packet count 0 | byte count 0
[2017-04-28 13:12:51.585512] nw_src None nw_dst  10.0.0.5 | packet count 1 | byte count 98
[2017-04-28 13:12:51.590525] nw_src None nw_dst  10.0.0.7 | packet count 1 | byte count 98
[2017-04-28 13:12:51.592275] nw_src None nw_dst  10.0.0.6 | packet count 1 | byte count 98
[2017-04-28 13:12:51.594828] nw_src None nw_dst  10.0.0.8 | packet count 1 | byte count 98
[2017-04-28 13:12:51.597338] nw_src None nw_dst  10.0.0.9 | packet count 4 | byte count 392
